"001","590098","3/5/2018 7:19:49 PM","3/5/2018 7:19:49 PM","SV2124","00216","","","","","52379","1","2","126","","","","Y","",""
"001","590099","3/5/2018 7:49:39 PM","3/5/2018 7:49:39 PM","661","","01078","","","","144912","2","1","172","","","","N","",""
"001","590100","3/5/2018 8:29:26 PM","3/5/2018 8:29:26 PM","601","","01273","","","","75374","2","1","153","","","","N","",""
"001","590101","3/6/2018 12:15:41 AM","3/6/2018 12:15:41 AM","SV2138","00000","","FA","","0000","42467","3","1","120","130019","","","N","",""
"001","590102","3/6/2018 3:48:45 AM","3/6/2018 3:48:45 AM","SV2127","00000","","FA","","0000","36613","2","1","101","166857","","","N","",""
"001","590103","3/6/2018 6:47:34 AM","3/6/2018 6:47:34 AM","SV375","00000","","FA","","0000","35779","6","4","242","91641","","","N","",""
"001","590104","3/6/2018 7:09:36 AM","3/6/2018 7:09:36 AM","SV2106","00000","","FA","","0000","21728","5","3","264","85014","","","N","",""
"001","590105","3/6/2018 7:15:09 AM","3/6/2018 7:15:09 AM","SV360","00039","","","","","3025","1","2","206","","","","N","",""
"001","590106","3/6/2018 7:36:06 AM","3/6/2018 7:36:06 AM","692","","01284","","","","60987","3","1","123","","","","N","",""
"001","590107","3/6/2018 7:49:03 AM","3/6/2018 7:49:03 AM","SV2201","00000","","FA","","0000","1089","2","1","259","7578","","","N","",""
"001","590108","3/6/2018 7:56:54 AM","3/6/2018 7:56:54 AM","SV1015","00000","","FA","","0000","78524","3","1","86","16618","","","N","",""
"001","590109","3/6/2018 8:19:03 AM","3/6/2018 8:19:03 AM","656","","01312","","","","86375","2","1","226","","","","N","",""
"001","590110","3/6/2018 8:23:52 AM","3/6/2018 8:23:52 AM","SV108","00000","","FA","","0000","61804","2","1","311","51237","","","N","",""
"001","590111","3/6/2018 8:28:13 AM","3/6/2018 8:28:13 AM","SV497","00071","","","","","1","3","1","50","","","","N","",""
"001","590112","3/6/2018 8:30:31 AM","3/6/2018 8:30:31 AM","SV143TNK","00002","","","","","2074","1","2","1","","","","N","",""
"001","590113","3/6/2018 8:31:40 AM","3/6/2018 8:31:40 AM","SV1000","00114","","","","","85421","2","1","44","","","","N","",""
"001","590114","3/6/2018 8:32:58 AM","3/6/2018 8:32:58 AM","SV143TNK","00002","","","","","2074","1","2","41","","","","N","",""
"001","590115","3/6/2018 8:34:37 AM","3/6/2018 8:34:37 AM","SV1011","00115","","","","","92525","2","1","80","","","","N","",""
"001","590116","3/6/2018 9:43:37 AM","3/6/2018 9:43:37 AM","SV2019","00000","","FA","","0000","79960","2","1","65","28788","","","N","",""
"001","590117","3/6/2018 9:58:48 AM","3/6/2018 9:58:48 AM","SV2040","00292","","","","","96690","3","1","332","","","","N","",""
"001","590118","3/6/2018 10:31:33 AM","3/6/2018 10:31:33 AM","679","","01228","","","","136522","2","1","67","","","","N","",""
"001","590119","3/6/2018 10:53:16 AM","3/6/2018 10:53:16 AM","676","","01225","","","","67665","3","1","188","","","","N","",""
"001","590120","3/6/2018 11:16:19 AM","3/6/2018 11:16:19 AM","SV3011","00330","","","","","81720","4","2","372","","","","N","",""
"001","590121","3/6/2018 11:22:00 AM","3/6/2018 11:22:00 AM","SV3011","00330","","","","","81720","4","2","310","","","","N","",""
"001","590122","3/6/2018 11:58:55 AM","3/6/2018 11:58:55 AM","343","","01316","","","","95195","3","1","185","","","","N","",""
"001","590123","3/6/2018 12:40:52 PM","3/6/2018 12:40:52 PM","SV118","00000","","FA","","0000","113466","3","1","77","70376","","","N","",""
"001","590124","3/6/2018 1:21:10 PM","3/6/2018 1:21:10 PM","SV2159","00000","","FA","","0000","16876","6","4","340","112478","","","N","",""
"001","590125","3/6/2018 1:32:14 PM","3/6/2018 1:32:14 PM","SV2190","00360","","","","","5712","6","4","279","","","","N","",""
"001","590126","3/6/2018 1:46:00 PM","3/6/2018 1:46:00 PM","617","","01375","","","","41431","2","1","124","","","","N","",""
"001","590127","3/6/2018 1:46:46 PM","3/6/2018 1:46:46 PM","SV2034","00315","","","","","113815","3","1","264","","","","N","",""
"001","590128","3/6/2018 1:58:26 PM","3/6/2018 1:58:26 PM","S6466","00057","","","","","99206","2","1","97","","","","N","",""
"001","590129","3/6/2018 2:04:13 PM","3/6/2018 2:04:13 PM","SV376","00000","","FA","","0000","65461","6","4","280","70965","","","N","",""
"001","590130","3/6/2018 2:12:50 PM","3/6/2018 2:12:50 PM","SV2143","00000","","FA","","0000","47080","6","4","224","126399","","","N","",""
"001","590131","3/6/2018 2:18:16 PM","3/6/2018 2:18:16 PM","SV375","00000","","FA","","0000","35868","6","4","226","92381","","","N","",""
"001","590132","3/6/2018 2:42:14 PM","3/6/2018 2:42:14 PM","508","","01241","","","","36207","3","1","151","","","","N","",""
"001","590133","3/6/2018 2:52:27 PM","3/6/2018 2:52:27 PM","SV2013","00000","","FA","","0000","107411","2","1","142","23431","","","N","",""
"001","590134","3/6/2018 3:00:04 PM","3/6/2018 3:00:04 PM","SV2131","00084","","","","","45002","2","1","107","","","","N","",""
"001","590135","3/6/2018 3:31:27 PM","3/6/2018 3:31:27 PM","SV2092","00066","","","","","120219","3","1","143","","","","N","",""
"001","590136","3/6/2018 4:59:56 PM","3/6/2018 4:59:56 PM","SV1077","00133","","","","","90595","3","1","136","","","","N","",""
"001","590137","3/6/2018 6:13:51 PM","3/6/2018 6:13:51 PM","SV2172","00194","","","","","7638","3","1","139","","","","N","",""
"001","590138","3/6/2018 11:51:55 PM","3/6/2018 11:51:55 PM","SV2137","00167","","","","","48062","3","1","124","","","","N","",""
"001","590139","3/6/2018 11:59:47 PM","3/6/2018 11:59:47 PM","SV2114","00158","","","","","66203","5","3","74","","","","N","",""
"001","590140","3/7/2018 6:47:32 AM","3/7/2018 6:47:32 AM","SV2173","00000","","FA","","0000","5618","2","1","140","35856","","","N","",""
"001","590141","3/7/2018 6:53:32 AM","3/7/2018 6:53:32 AM","686","","01249","","","","82060","3","1","46","","","","N","",""
"001","590142","3/7/2018 7:36:42 AM","3/7/2018 7:36:42 AM","SV196","00251","","","","","42913","1","2","292","","","","N","",""
"001","590143","3/7/2018 7:36:56 AM","3/7/2018 7:36:56 AM","SV2123","00000","","FA","","0000","17475","4","2","342","90955","","","N","",""
"001","590144","3/7/2018 8:08:05 AM","3/7/2018 8:08:05 AM","2154","00000","","FA","","0000","10635","2","1","145","31831","","","N","",""
"001","590145","3/7/2018 8:14:47 AM","3/7/2018 8:14:47 AM","517","","01189","","","","148993","2","1","135","","","","N","",""
"001","590146","3/7/2018 8:39:54 AM","3/7/2018 8:39:54 AM","01085","00000","","FA","","0000","63908","2","1","113","32023","","","N","",""
"001","590147","3/7/2018 9:35:57 AM","3/7/2018 9:35:57 AM","057","","01048","","","","152643","2","1","198","","","","N","",""
"001","590148","3/7/2018 10:13:10 AM","3/7/2018 10:13:10 AM","SV2136","00000","","FA","","0000","15178206","6","4","330","5205","","","N","",""
"001","590149","3/7/2018 10:45:45 AM","3/7/2018 10:45:45 AM","SV2168","00000","","FA","","0000","7430","2","1","122","85080","","","N","",""
"001","590150","3/7/2018 10:57:08 AM","3/7/2018 10:57:08 AM","SV199","00000","","FA","","0000","130990","3","1","159","29950","","","N","",""
"001","590151","3/7/2018 11:23:41 AM","3/7/2018 11:23:41 AM","503","","01383","","","","21629","3","1","95","","","","N","",""
"001","590152","3/7/2018 11:26:16 AM","3/7/2018 11:26:16 AM","SV2164","00186","","","","","14959","2","1","101","","","","N","",""
"001","590153","3/7/2018 11:48:46 AM","3/7/2018 11:48:46 AM","SV1011","00115","","","","","92623","2","1","49","","","","N","",""
"001","590154","3/7/2018 11:53:01 AM","3/7/2018 11:53:01 AM","SV2064","00000","","FA","","0000","57918","3","1","303","63953","","","N","",""
"001","590161","3/7/2018 1:40:26 PM","3/7/2018 1:40:26 PM","SV1082","00137","","","","","50329","3","1","59","","","","N","",""
"001","590162","3/7/2018 1:44:24 PM","3/7/2018 1:44:24 PM","SV188","00000","","FA","","0000","90916","2","1","225","107116","","","N","",""
"001","590163","3/7/2018 2:00:55 PM","3/7/2018 2:00:55 PM","SV2111","00000","","FA","","0000","35338","5","3","209","114711","","","N","",""
"001","590164","3/7/2018 2:32:27 PM","3/7/2018 2:32:27 PM","SV2072","00000","","FA","","0000","50167","6","4","364","75259","","","N","",""
"001","590165","3/7/2018 3:13:10 PM","3/7/2018 3:13:10 PM","SV2091","00065","","","","","109493","3","1","316","","","","N","",""
"001","590166","3/7/2018 3:44:51 PM","3/7/2018 3:44:51 PM","SV252","00000","","FA","","0000","101458","1","2","210","34","","","N","",""
"001","590167","3/7/2018 3:46:51 PM","3/7/2018 3:46:51 PM","SV1086","00141","","","","","102142","3","1","90","","","","N","",""
"001","590168","3/7/2018 4:07:33 PM","3/7/2018 4:07:33 PM","450","","01451","","","","12900","3","1","174","","","","N","",""
"001","590169","3/7/2018 5:21:29 PM","3/7/2018 5:21:29 PM","664","","01081","","","","144564","3","1","98","","","","N","",""
"001","590170","3/7/2018 6:01:45 PM","3/7/2018 6:01:45 PM","SV2148","00000","","FA","","0000","33765","3","1","134","166783","","","N","",""
"001","590171","3/7/2018 9:23:50 PM","3/7/2018 9:23:50 PM","SV2059","00214","","","","","8926","4","2","98","","","","Y","",""
"001","590172","3/7/2018 10:23:30 PM","3/7/2018 10:23:30 PM","SV2138","00000","","FA","","0000","42543","3","1","81","131960","","","N","",""
"001","590173","3/7/2018 11:25:39 PM","3/7/2018 11:25:39 PM","SV2167","00189","","","","","12286","2","1","117","","","","N","",""
"001","590174","3/7/2018 11:45:53 PM","3/7/2018 11:45:53 PM","SV2114","00158","","","","","66274","5","3","63","","","","N","",""
"001","590175","3/8/2018 12:15:30 AM","3/8/2018 12:15:30 AM","SV2127","00000","","FA","","0000","36693","2","1","83","168400","","","N","",""
"001","590176","3/8/2018 6:34:13 AM","3/8/2018 6:34:13 AM","SV2147","00000","","FA","","0000","12760","5","3","111","61104","","","N","",""
"001","590177","3/8/2018 6:57:41 AM","3/8/2018 6:57:41 AM","SV2016T","00019","","","","","1","1","2","622","","","","N","",""
"001","590178","3/8/2018 8:03:22 AM","3/8/2018 8:03:22 AM","350","","00617","","","","81630","2","1","127","","","","N","",""
"001","590179","3/8/2018 9:42:56 AM","3/8/2018 9:42:56 AM","788","","01494","","","","496","2","1","120","","","","N","",""
"001","590180","3/8/2018 10:02:29 AM","3/8/2018 10:02:29 AM","SV153","00000","","FA","","0000","138925","2","1","167","27604","","","N","",""
"001","590181","3/8/2018 10:18:29 AM","3/8/2018 10:18:29 AM","196","","00564","","","","167133","3","1","206","","","","N","",""
"001","590182","3/8/2018 10:50:00 AM","3/8/2018 10:50:00 AM","SV2060","00000","","FA","","0000","94576","1","2","126","87124","","","N","",""
"001","590183","3/8/2018 11:00:43 AM","3/8/2018 11:00:43 AM","M0247","00052","","","","","107439","1","2","116","","","","N","",""
"001","590185","3/8/2018 11:12:50 AM","3/8/2018 11:12:50 AM","SV2157","00000","","FA","","0000","18441","6","4","210","121144","","","N","",""
"001","590186","3/8/2018 11:22:22 AM","3/8/2018 11:22:22 AM","SV3011","00330","","","","","81932","4","2","423","","","","N","",""
"001","590187","3/8/2018 12:48:51 PM","3/8/2018 12:48:51 PM","695","","01287","","","","52235","3","1","112","","","","N","",""
"001","590188","3/8/2018 1:03:30 PM","3/8/2018 1:03:30 PM","SV2073","00000","","FA","","0000","49967","6","4","430","98394","","","N","",""
"001","590189","3/8/2018 1:10:30 PM","3/8/2018 1:10:30 PM","SV2190","00360","","","","","5842","6","4","515","","","","N","",""
"001","590190","3/8/2018 1:37:53 PM","3/8/2018 1:37:53 PM","SV2041","00000","","FA","","0000","86897","3","1","270","91615","","","N","",""
"001","590191","3/8/2018 1:47:01 PM","3/8/2018 1:47:01 PM","SV376","00000","","FA","","0000","65499","6","4","174","71675","","","N","",""
"001","590192","3/8/2018 2:15:50 PM","3/8/2018 2:15:50 PM","SV2183","00000","","FA","","0000","4345","1","2","620","392","","","N","",""
"001","590193","3/8/2018 2:30:53 PM","3/8/2018 2:30:53 PM","SV2092","00066","","","","","120351","3","1","227","","","","N","",""
"001","590194","3/8/2018 2:48:58 PM","3/8/2018 2:48:58 PM","SV2131","00084","","","","","45113","2","1","111","","","","Y","",""
"001","590195","3/8/2018 3:03:12 PM","3/8/2018 3:03:12 PM","SV2199","00000","","FA","","0000","853","2","1","186","14460","","","N","",""
"001","590196","3/8/2018 3:06:51 PM","3/8/2018 3:06:51 PM","664","","01081","","","","144664","3","1","95","","","","N","",""
"001","590197","3/8/2018 3:19:07 PM","3/8/2018 3:19:07 PM","SV11","00000","","FA","","0000","116935","2","1","161","22809","","","Y","",""
"001","590198","3/8/2018 3:32:43 PM","3/8/2018 3:32:43 PM","SV2030","00236","","","","","117016","2","1","303","","","","N","",""
